customer_id,company_name,industry,company_size,country_code,country_name,signup_date,signup_source,is_active,churned_at,churn_reason,nps_score,plan_name,plan_tier,current_sub_status,current_mrr,total_events,total_sessions,avg_session_duration,distinct_features,total_ltv,ticket_count,escalated_tickets,avg_satisfaction,onboarding_steps_completed,is_churned,segment,segment_name,high_engagement,recency_days
1016,Iris Studio,Real Estate,medium,SG,Singapore,2024-05-27,partner,True,,,9.0,Professional Plus,professional,active,53.1,41,30,1399.4146341463415,13,234.48,9.0,2.0,5.0,7.0,0,1,Engaged Free/Low-Tier,0,173
1017,Zeal Platform,Education,enterprise,US,United States,2024-12-17,referral,False,2025-08-20 16:05:04,Not enough users,4.0,Professional,professional,cancelled,39.0,45,37,1490.0666666666666,13,1511.84,9.0,0.0,4.0,4.0,1,1,Engaged Free/Low-Tier,1,193
1018,BoltStack,Legal,small,DE,Germany,2024-09-08,paid_ads,True,,,,Starter,starter,active,10.0,48,40,1570.625,14,1951.54,3.0,0.0,,5.0,0,1,Engaged Free/Low-Tier,1,188
1019,Jet Net,Real Estate,medium,AU,Australia,2025-02-20,organic,True,,,,Starter Plus,starter,active,15.83,36,30,1167.2777777777778,14,3095.58,9.0,0.0,,3.0,0,2,Steady Users,0,172
1020,Jade Logic,Real Estate,medium,IN,India,2025-04-08,paid_ads,True,,,,Professional Plus,professional,active,49.17,45,37,1421.3555555555556,13,971.0,5.0,3.0,3.0,6.0,0,1,Engaged Free/Low-Tier,1,203
1021,ZealSoftware,Marketing,medium,IN,India,2023-06-02,event,True,,,,Professional,professional,active,39.0,49,43,1707.9183673469388,14,725.72,4.0,1.0,,4.0,0,1,Engaged Free/Low-Tier,1,179
1022,GlowAnalytics,Technology,enterprise,US,United States,2024-06-10,referral,True,,,10.0,Free,free,active,0.0,36,30,1436.8333333333333,13,119.79,6.0,0.0,4.0,4.0,0,3,Steady Users,0,192
1023,DataSystems,Insurance,medium,JP,Japan,2025-09-19,organic,True,,,10.0,Enterprise,enterprise,active,99.0,46,35,1378.2608695652175,13,2174.39,9.0,0.0,4.25,3.0,0,1,Engaged Free/Low-Tier,1,177
1024,Arc Hub,Finance,enterprise,SG,Singapore,2023-02-21,organic,True,,,6.0,Free,free,active,0.0,51,37,1319.7058823529412,14,967.39,4.0,0.0,,3.0,0,1,Engaged Free/Low-Tier,1,183
1025,FluxHQ,Education,medium,US,United States,2024-02-26,referral,True,,,6.0,Professional Plus,professional,active,49.17,59,48,1499.3728813559321,14,1333.21,5.0,0.0,3.0,7.0,0,1,Engaged Free/Low-Tier,1,228
1026,VineIO,Retail,medium,AU,Australia,2023-09-27,event,False,2025-10-23 11:00:49,Outgrew the platform,,Free,free,cancelled,0.0,37,33,1505.054054054054,13,2421.27,4.0,2.0,4.0,4.0,1,3,Steady Users,0,178
1027,Drift Platform,Healthcare,small,IN,India,2024-07-11,paid_ads,True,,,5.0,Enterprise,enterprise,active,74.25,46,34,1241.5652173913043,13,2212.23,3.0,0.0,,5.0,0,1,Engaged Free/Low-Tier,1,186
1028,GlowOps,Consulting,medium,JP,Japan,2024-11-14,paid_ads,True,,,8.0,Starter Plus,starter,active,15.83,46,36,1371.9565217391305,13,5419.67,7.0,1.0,3.0,3.0,0,2,Steady Users,1,204
1029,GridLogic,Healthcare,small,CA,Canada,2025-05-03,paid_ads,False,2025-06-19 22:00:09,Not enough users,,Professional Plus,professional,cancelled,59.0,36,25,1157.1666666666667,14,5195.68,7.0,0.0,5.0,6.0,1,2,Steady Users,0,219
1030,Hive Corp,Finance,medium,JP,Japan,2025-02-15,partner,True,,,,Professional Plus,professional,active,49.17,32,23,1100.03125,12,1120.5,8.0,2.0,4.0,4.0,0,3,Steady Users,0,182
1031,Rift Works,Manufacturing,small,IN,India,2024-12-20,organic,True,,,,Starter,starter,active,12.0,46,38,1485.2608695652175,14,1923.9900000000002,4.0,1.0,,6.0,0,1,Engaged Free/Low-Tier,1,224
1032,ZenOps,Healthcare,medium,CA,Canada,2024-06-14,organic,True,,,9.0,Free,free,active,0.0,37,25,1076.4324324324325,12,868.3,4.0,1.0,4.333333333333333,5.0,0,3,Steady Users,0,182
1033,WarpLabs,Finance,small,SG,Singapore,2023-03-30,organic,True,,,,Professional,professional,active,32.5,48,40,1481.4791666666667,13,2645.4,9.0,2.0,,4.0,0,2,Steady Users,1,225
1034,CoreSystems,Manufacturing,medium,US,United States,2024-08-07,organic,False,2025-07-12 01:57:39,Not enough users,,Free,free,cancelled,0.0,32,23,1307.6875,13,360.36,5.0,0.0,4.0,4.0,1,0,At-Risk / Dormant,0,341
1035,JadeVentures,Logistics,small,GB,United Kingdom,2025-09-02,partner,False,2025-10-03 20:01:34,Company closed,,Enterprise,enterprise,cancelled,74.25,32,28,1435.59375,13,1058.39,3.0,0.0,,5.0,1,3,Steady Users,0,199
1036,Mist Works,Retail,large,BR,Brazil,2024-10-03,organic,True,,,9.0,Professional Plus,professional,active,59.0,36,33,1642.4444444444443,13,3953.96,6.0,1.0,3.3333333333333335,3.0,0,2,Steady Users,0,224
1037,SageStack,Marketing,small,GB,United Kingdom,2024-11-03,referral,False,2025-07-30 01:38:53,Not enough users,6.0,Starter Plus,starter,cancelled,13.46,44,35,1416.0681818181818,14,3859.87,6.0,1.0,4.5,5.0,1,0,At-Risk / Dormant,1,306
1038,DriftIO,Consulting,medium,JP,Japan,2023-06-07,partner,True,,,7.0,Free,free,active,0.0,42,36,1790.9285714285713,14,549.54,6.0,0.0,4.0,5.0,0,1,Engaged Free/Low-Tier,1,174
1039,Peak Dynamics,Marketing,large,JP,Japan,2024-12-13,organic,True,,,10.0,Starter Plus,starter,active,19.0,46,41,1792.4565217391305,14,374.09000000000003,3.0,0.0,5.0,2.0,0,1,Engaged Free/Low-Tier,1,192
1040,Vine Works,Retail,small,DE,Germany,2023-05-24,event,True,,,,Starter Plus,starter,active,19.0,42,35,1308.5,13,1560.33,4.0,0.0,4.5,3.0,0,1,Engaged Free/Low-Tier,1,182
1041,Ion Ops,Media,large,BR,Brazil,2023-07-19,referral,True,,,,Free,free,active,0.0,32,27,1373.96875,11,910.65,5.0,0.0,4.0,3.0,0,3,Steady Users,0,197
1042,Warp Works,Legal,medium,US,United States,2023-08-15,organic,True,,,8.0,Professional Plus,professional,active,47.2,29,22,1259.8620689655172,13,5113.51,10.0,1.0,,4.0,0,2,Steady Users,0,202
1043,NexusSystems,Telecommunications,medium,BR,Brazil,2023-07-23,partner,True,,,,Free,free,active,0.0,31,26,1599.8387096774193,12,1595.94,10.0,0.0,5.0,5.0,0,3,Steady Users,0,189
1044,Xenon Software,Manufacturing,small,US,United States,2023-08-10,organic,True,,,10.0,Starter Plus,starter,active,19.0,40,29,1077.2,12,1025.07,3.0,0.0,5.0,5.0,0,0,At-Risk / Dormant,0,269
1045,Nexus Analytics,Retail,small,FR,France,2023-12-29,referral,False,2024-11-20 10:22:37,Integration issues,10.0,Starter,starter,cancelled,10.0,48,43,1695.7083333333333,14,715.97,6.0,0.0,5.0,4.0,1,1,Engaged Free/Low-Tier,1,194
1046,JadeAI,Retail,small,CA,Canada,2025-05-27,organic,True,,,10.0,Free,free,active,0.0,25,20,1521.44,13,2561.3900000000003,8.0,0.0,3.5,4.0,0,3,Steady Users,0,178
1047,DataWorks,Real Estate,medium,AU,Australia,2023-05-22,event,True,,,6.0,Professional Plus,professional,active,59.0,41,34,1376.8048780487804,14,810.21,6.0,0.0,4.0,6.0,0,1,Engaged Free/Low-Tier,0,188
1048,UltraNet,Education,small,JP,Japan,2024-03-14,organic,True,,,10.0,Free,free,active,0.0,32,21,1279.15625,14,880.0699999999999,2.0,0.0,,3.0,0,1,Engaged Free/Low-Tier,0,204
1049,OnyxPlatform,Telecommunications,small,US,United States,2025-06-08,referral,True,,,6.0,Starter,starter,active,10.0,39,32,1433.2564102564102,14,618.3,5.0,1.0,3.0,3.0,0,1,Engaged Free/Low-Tier,0,175
1050,Grid Cloud,Education,small,JP,Japan,2025-09-13,partner,True,,,,Professional Plus,professional,active,47.2,35,29,1546.6857142857143,13,2504.54,3.0,0.0,4.0,4.0,0,3,Steady Users,0,186
1051,BeamHQ,Insurance,medium,FR,France,2024-06-11,organic,True,,,,Enterprise,enterprise,active,82.5,34,30,1716.1764705882354,12,1063.88,5.0,0.0,2.5,5.0,0,3,Steady Users,0,187
1052,Luna Net,Media,enterprise,US,United States,2025-06-18,referral,True,,,6.0,Free,free,active,0.0,40,35,1498.8,13,4804.3,4.0,0.0,,3.0,0,2,Steady Users,0,247
1053,Kite Hub,Consulting,medium,JP,Japan,2024-05-06,event,True,,,10.0,Starter Plus,starter,active,17.1,40,36,1848.725,13,1122.97,5.0,0.0,4.0,3.0,0,1,Engaged Free/Low-Tier,0,187
1054,NexusTech,Insurance,enterprise,SG,Singapore,2024-02-06,referral,False,2024-07-26 02:14:53,,0.0,Starter,starter,cancelled,12.0,46,28,1354.608695652174,14,549.6,2.0,0.0,,6.0,1,1,Engaged Free/Low-Tier,1,174
1055,NovaSoftware,Legal,large,GB,United Kingdom,2023-06-26,referral,False,2024-06-22 14:10:13,,0.0,Free,free,cancelled,0.0,33,28,1778.2424242424242,13,451.35,5.0,1.0,3.6666666666666665,3.0,1,3,Steady Users,0,206
1056,UnitCorp,Logistics,enterprise,BR,Brazil,2023-06-20,partner,True,,,10.0,Enterprise,enterprise,active,82.5,39,28,1217.871794871795,13,3903.03,4.0,1.0,3.0,2.0,0,2,Steady Users,0,212
1057,UltraDynamics,Education,medium,US,United States,2025-04-07,organic,True,,,0.0,Starter Plus,starter,active,12.67,40,32,1195.4,12,683.29,6.0,1.0,2.3333333333333335,6.0,0,0,At-Risk / Dormant,0,257
1058,QuarkAnalytics,Insurance,medium,BR,Brazil,2025-05-31,referral,True,,,8.0,Free,free,active,0.0,50,40,1551.74,14,2804.4500000000003,3.0,1.0,,5.0,0,1,Engaged Free/Low-Tier,1,193
1059,Pulse Ops,Telecommunications,medium,CA,Canada,2025-07-05,partner,True,,,10.0,Professional,professional,active,26.0,42,36,1366.952380952381,14,859.07,4.0,0.0,2.0,3.0,0,1,Engaged Free/Low-Tier,1,186
1060,ZenPro,Retail,small,JP,Japan,2025-04-10,referral,True,,,,Free,free,active,0.0,33,28,1580.4848484848485,11,1441.15,5.0,0.0,3.0,5.0,0,0,At-Risk / Dormant,0,252
1061,Vine Pro,Legal,small,SG,Singapore,2025-03-28,organic,True,,,,Starter,starter,active,12.0,44,38,1596.8863636363637,14,196.96,6.0,1.0,4.0,4.0,0,1,Engaged Free/Low-Tier,1,215
1062,WaveSolutions,Retail,large,BR,Brazil,2025-08-07,organic,True,,,6.0,Enterprise,enterprise,active,70.12,45,33,942.5555555555555,12,564.67,5.0,0.0,5.0,6.0,0,3,Steady Users,1,188
1063,Rush Stack,Retail,large,JP,Japan,2024-04-26,paid_ads,False,2025-08-29 23:21:41,Not enough users,10.0,Free,free,cancelled,0.0,46,39,1669.1304347826087,14,530.75,6.0,1.0,3.5,3.0,1,0,At-Risk / Dormant,1,244
1064,ZenAI,Legal,small,US,United States,2025-02-09,referral,True,,,8.0,Free,free,active,0.0,29,23,1753.4137931034484,13,1359.76,4.0,0.0,,3.0,0,3,Steady Users,0,208
1065,HubSystems,Healthcare,small,US,United States,2024-11-08,partner,True,,,7.0,Starter Plus,starter,active,15.83,40,32,1410.425,13,2915.49,6.0,1.0,4.0,6.0,0,2,Steady Users,0,223
1066,MetaGroup,E-commerce,small,DE,Germany,2023-07-03,event,True,,,,Starter,starter,active,12.0,36,29,1231.9444444444443,13,273.55,9.0,1.0,3.5,6.0,0,3,Steady Users,0,215
1067,RiftLogic,Finance,small,US,United States,2023-05-12,organic,False,2024-04-06 19:56:25,,,Free,free,cancelled,0.0,40,29,1411.75,14,2825.49,3.0,1.0,,4.0,1,2,Steady Users,0,176
1068,KeenGroup,Insurance,large,BR,Brazil,2023-10-10,event,False,2024-08-13 20:32:40,Outgrew the platform,2.0,Professional,professional,cancelled,31.2,49,42,1571.1632653061224,14,987.26,3.0,0.0,,1.0,1,1,Engaged Free/Low-Tier,1,199
1069,Bolt Analytics,Healthcare,large,US,United States,2024-09-20,organic,False,2025-01-17 15:16:30,Outgrew the platform,0.0,Professional,professional,cancelled,35.1,47,41,1682.2340425531916,13,4843.87,4.0,0.0,2.0,3.0,1,2,Steady Users,1,176
1070,CorePro,Healthcare,medium,AU,Australia,2024-06-27,organic,True,,,,Enterprise,enterprise,active,99.0,44,34,1609.9545454545455,14,615.92,5.0,2.0,3.5,6.0,0,1,Engaged Free/Low-Tier,1,214
1071,UltraAnalytics,Finance,enterprise,SG,Singapore,2023-03-02,referral,False,2024-10-16 04:35:03,Budget cuts,,Starter,starter,cancelled,10.0,42,28,1295.857142857143,13,2953.1600000000003,4.0,0.0,2.0,4.0,1,2,Steady Users,1,198
1072,XenonCorp,Education,medium,US,United States,2024-03-11,event,True,,,,Free,free,active,0.0,36,30,1304.4166666666667,13,2264.73,3.0,0.0,2.5,6.0,0,0,At-Risk / Dormant,0,225
1073,Quark HQ,Manufacturing,small,US,United States,2023-08-01,event,False,2025-06-01 21:49:34,Outgrew the platform,3.0,Free,free,cancelled,0.0,35,30,1589.8,13,3051.4300000000003,6.0,0.0,3.5,7.0,1,2,Steady Users,0,210
1074,Acme Dev,Healthcare,enterprise,FR,France,2023-04-21,referral,True,,,,Professional,professional,active,32.5,41,36,1456.658536585366,14,747.59,7.0,2.0,4.0,3.0,0,1,Engaged Free/Low-Tier,0,177
1075,FlowSoftware,Manufacturing,medium,US,United States,2025-04-12,event,True,,,8.0,Starter,starter,active,10.2,42,29,1324.9285714285713,13,758.1800000000001,6.0,0.0,5.0,3.0,0,1,Engaged Free/Low-Tier,1,206
1076,Zen Solutions,Healthcare,large,GB,United Kingdom,2024-11-23,event,True,,,7.0,Professional,professional,active,32.5,41,33,1414.4146341463415,13,0.0,5.0,0.0,3.5,6.0,0,1,Engaged Free/Low-Tier,0,185
1077,Jade Labs,Marketing,small,SG,Singapore,2025-05-08,referral,True,,,9.0,Enterprise,enterprise,active,84.15,44,35,1463.5681818181818,12,1842.29,3.0,1.0,3.3333333333333335,6.0,0,3,Steady Users,1,207
1078,Pulse Digital,Legal,enterprise,CA,Canada,2023-11-15,organic,True,,,,Free,free,active,0.0,38,29,1441.3947368421052,13,2142.26,6.0,0.0,,2.0,0,3,Steady Users,0,212
1079,Quark AI,Technology,large,SG,Singapore,2025-01-02,event,True,,,,Enterprise,enterprise,active,99.0,40,37,1722.475,14,3617.99,8.0,1.0,3.0,7.0,0,2,Steady Users,0,186
1080,KeenLabs,Logistics,large,US,United States,2025-04-07,referral,True,,,,Free,free,active,0.0,39,34,1641.948717948718,13,3230.87,5.0,0.0,4.0,3.0,0,2,Steady Users,0,208
1081,Edge Software,Consulting,medium,CA,Canada,2023-04-15,partner,True,,,3.0,Starter Plus,starter,active,19.0,36,32,1769.2777777777778,13,1281.33,10.0,1.0,3.6666666666666665,4.0,0,3,Steady Users,0,177
1082,WarpWorks,E-commerce,large,FR,France,2024-09-17,event,True,,,8.0,Starter,starter,active,12.0,43,36,1615.1860465116279,13,1473.17,10.0,0.0,4.0,4.0,0,1,Engaged Free/Low-Tier,1,192
1083,KiteCorp,Logistics,small,US,United States,2023-04-19,organic,False,2023-08-12 07:39:28,No longer needed,,Professional Plus,professional,cancelled,49.17,45,39,1442.5777777777778,14,961.1999999999999,4.0,0.0,5.0,6.0,1,1,Engaged Free/Low-Tier,1,180
1084,GlowGroup,Insurance,medium,CA,Canada,2024-07-04,organic,True,,,6.0,Starter,starter,active,12.0,56,45,1503.1785714285713,14,4876.8,7.0,3.0,3.75,4.0,0,2,Steady Users,1,178
1085,EdgeDynamics,Telecommunications,small,DE,Germany,2025-01-25,organic,True,,,7.0,Professional Plus,professional,active,59.0,34,27,1550.2941176470588,13,973.44,4.0,1.0,,4.0,0,0,At-Risk / Dormant,0,219
1086,Cloud Corp,Consulting,small,CA,Canada,2023-03-29,referral,True,,,9.0,Professional,professional,active,39.0,36,32,1795.1944444444443,13,1464.34,5.0,0.0,4.0,3.0,0,0,At-Risk / Dormant,0,223
1087,Kite Group,Logistics,medium,JP,Japan,2024-11-17,event,True,,,8.0,Professional Plus,professional,active,49.17,43,33,1548.3255813953488,14,2368.5600000000004,3.0,1.0,4.0,4.0,0,1,Engaged Free/Low-Tier,1,191
1088,CloudVentures,Legal,small,DE,Germany,2024-05-21,paid_ads,True,,,,Starter Plus,starter,active,15.83,38,30,1338.7631578947369,14,329.2,9.0,0.0,4.166666666666667,6.0,0,1,Engaged Free/Low-Tier,0,177
1089,LinkOps,Manufacturing,small,DE,Germany,2024-01-21,organic,True,,,6.0,Enterprise Custom,enterprise,active,132.67,45,38,1596.6,13,379.79999999999995,5.0,0.0,5.0,5.0,0,1,Engaged Free/Low-Tier,1,202
1090,Acme Digital,Media,small,US,United States,2025-04-25,organic,True,,,8.0,Professional,professional,active,39.0,43,31,1655.906976744186,14,986.04,2.0,0.0,4.0,3.0,0,1,Engaged Free/Low-Tier,1,206
1091,GlowVentures,Insurance,small,DE,Germany,2024-03-22,referral,False,2024-11-07 19:22:40,Budget cuts,10.0,Professional,professional,cancelled,39.0,29,23,1560.2413793103449,13,412.69,7.0,1.0,,5.0,1,0,At-Risk / Dormant,0,232
1092,PulseStudio,Real Estate,large,US,United States,2024-02-22,organic,True,,,10.0,Starter,starter,active,12.0,42,33,1483.857142857143,12,395.64,5.0,2.0,3.0,3.0,0,3,Steady Users,1,180
1093,QuarkWorks,Healthcare,medium,IN,India,2023-10-13,referral,True,,,6.0,Starter,starter,active,9.6,42,32,1592.3095238095239,13,1289.59,1.0,0.0,5.0,7.0,0,0,At-Risk / Dormant,1,241
1094,BeamWorks,Retail,small,FR,France,2024-04-26,referral,True,,,10.0,Professional,professional,active,39.0,53,47,1733.4528301886792,14,493.99,5.0,1.0,4.0,4.0,0,1,Engaged Free/Low-Tier,1,196
1095,Quark Group,Media,medium,JP,Japan,2024-04-17,referral,True,,,6.0,Professional Plus,professional,active,49.17,43,36,1584.906976744186,14,7094.12,9.0,0.0,3.0,5.0,0,2,Steady Users,1,203
1096,OnyxLogic,Media,medium,BR,Brazil,2024-09-25,event,True,,,7.0,Starter Plus,starter,active,19.0,44,37,1646.4772727272727,13,447.19,5.0,0.0,3.0,4.0,0,1,Engaged Free/Low-Tier,1,183
1097,LinkAnalytics,Insurance,large,US,United States,2024-12-04,partner,True,,,,Professional Plus,professional,active,59.0,39,30,1744.076923076923,12,4389.25,8.0,0.0,5.0,4.0,0,2,Steady Users,0,177
1098,SageLogic,Technology,small,US,United States,2024-09-02,organic,True,,,,Starter Plus,starter,active,15.83,34,28,1863.7058823529412,13,644.01,5.0,0.0,,5.0,0,3,Steady Users,0,196
1099,NovaCorp,Manufacturing,large,SG,Singapore,2024-01-24,event,True,,,8.0,Free,free,active,0.0,33,25,1305.1818181818182,12,1149.33,7.0,0.0,4.0,3.0,0,3,Steady Users,0,197
1100,Sync Logic,Manufacturing,large,DE,Germany,2023-02-21,event,True,,,4.0,Professional Plus,professional,active,49.17,39,33,1505.128205128205,13,880.3399999999999,7.0,1.0,1.0,6.0,0,3,Steady Users,0,174
1101,FluxHub,Media,small,BR,Brazil,2024-06-02,organic,True,,,4.0,Professional,professional,active,39.0,44,37,1299.7727272727273,12,838.34,5.0,0.0,,6.0,0,3,Steady Users,1,207
1102,QuarkLogic,Insurance,small,SG,Singapore,2024-10-09,partner,True,,,,Starter,starter,active,12.0,53,36,1046.3584905660377,14,704.36,6.0,1.0,4.0,4.0,0,1,Engaged Free/Low-Tier,1,183
1103,Luna Systems,Finance,small,DE,Germany,2024-04-30,referral,True,,,6.0,Starter,starter,active,12.0,38,32,1769.6052631578948,12,5587.26,2.0,0.0,,2.0,0,2,Steady Users,0,186
1104,Luna Analytics,Legal,small,US,United States,2023-03-03,organic,False,2025-07-13 23:14:07,Too expensive,4.0,Starter,starter,cancelled,10.0,54,44,1304.462962962963,14,1439.59,7.0,0.0,3.0,9.0,1,1,Engaged Free/Low-Tier,1,183
1105,EchoNet,Media,small,GB,United Kingdom,2025-03-15,event,True,,,,Professional,professional,active,39.0,35,28,1348.2857142857142,13,673.02,5.0,1.0,3.0,5.0,0,0,At-Risk / Dormant,0,280
1106,ArcAnalytics,Logistics,enterprise,AU,Australia,2023-09-15,referral,True,,,,Professional,professional,active,35.1,41,30,1470.3658536585365,13,2661.22,7.0,2.0,5.0,4.0,0,2,Steady Users,0,205
1107,VertexPlatform,Legal,medium,FR,France,2024-10-12,partner,False,2025-02-21 19:26:07,Outgrew the platform,0.0,Professional Plus,professional,cancelled,59.0,50,34,1213.94,14,1599.81,4.0,0.0,5.0,7.0,1,1,Engaged Free/Low-Tier,1,185
1108,GlowWorks,Marketing,enterprise,DE,Germany,2023-10-20,partner,True,,,4.0,Free,free,active,0.0,43,38,1589.7209302325582,13,2901.7,8.0,0.0,4.5,6.0,0,2,Steady Users,1,202
1109,Iris Group,Insurance,large,FR,France,2025-07-11,partner,True,,,,Free,free,active,0.0,37,27,1301.4864864864865,14,4559.02,7.0,1.0,4.0,5.0,0,2,Steady Users,0,193
1110,QuestCloud,Logistics,large,US,United States,2024-12-02,organic,False,2025-01-29 06:19:16,Not enough users,0.0,Starter,starter,cancelled,10.0,45,36,1487.6222222222223,13,333.29,3.0,0.0,5.0,4.0,1,1,Engaged Free/Low-Tier,1,203
1111,EdgeGroup,E-commerce,enterprise,US,United States,2025-03-22,paid_ads,True,,,8.0,Professional Plus,professional,active,49.17,37,26,1058.054054054054,14,680.31,7.0,1.0,4.5,2.0,0,1,Engaged Free/Low-Tier,0,188
1112,SyncDev,Retail,medium,IN,India,2024-03-13,organic,False,2025-05-30 00:17:44,Missing features,,Free,free,cancelled,0.0,41,30,1421.0487804878048,13,841.92,4.0,0.0,,4.0,1,1,Engaged Free/Low-Tier,0,187
1113,Rift Stack,Insurance,enterprise,FR,France,2025-09-10,organic,True,,,,Starter,starter,paused,12.0,45,35,1366.4888888888888,13,2539.91,3.0,0.0,,3.0,0,1,Engaged Free/Low-Tier,1,178
1114,LinkDev,Finance,enterprise,FR,France,2023-05-17,paid_ads,True,,,9.0,Free,free,active,0.0,41,36,1917.9268292682927,13,1090.49,4.0,0.0,4.0,6.0,0,0,At-Risk / Dormant,0,215
1115,Flow Pro,Real Estate,medium,FR,France,2024-10-26,partner,True,,,8.0,Enterprise,enterprise,active,82.5,45,35,1495.3111111111111,14,698.99,4.0,0.0,2.0,5.0,0,1,Engaged Free/Low-Tier,1,201
1116,Hub Stack,Logistics,medium,CA,Canada,2023-06-26,partner,True,,,2.0,Free,free,active,0.0,49,40,1560.142857142857,14,3520.77,2.0,0.0,,3.0,0,2,Steady Users,1,172
1117,Acme Labs,Healthcare,large,JP,Japan,2024-10-08,referral,True,,,,Professional,professional,active,39.0,38,31,1321.657894736842,13,891.52,5.0,0.0,,3.0,0,3,Steady Users,0,185
1118,JadeCloud,Logistics,small,SG,Singapore,2025-03-12,paid_ads,True,,,,Free,free,active,0.0,49,42,1586.5714285714287,14,1863.6599999999999,8.0,1.0,,3.0,0,1,Engaged Free/Low-Tier,1,201
1119,BoltHQ,Manufacturing,small,US,United States,2025-05-04,organic,False,2025-06-06 19:05:13,,2.0,Free,free,cancelled,0.0,35,25,1141.6,13,1280.42,6.0,1.0,4.0,3.0,1,3,Steady Users,0,205
1120,Acme Stack,Manufacturing,small,DE,Germany,2023-01-02,event,True,,,3.0,Starter,starter,active,10.0,30,25,1599.3666666666666,13,644.2299999999999,5.0,0.0,4.5,5.0,0,3,Steady Users,0,195
1121,ZealGroup,Media,medium,US,United States,2023-10-29,organic,True,,,9.0,Enterprise Custom,enterprise,active,199.0,33,26,1534.5454545454545,13,607.84,9.0,0.0,4.5,3.0,0,0,At-Risk / Dormant,0,234
1122,KiteLogic,Insurance,small,JP,Japan,2024-06-25,referral,True,,,,Professional Plus,professional,active,59.0,39,31,1305.820512820513,14,2754.35,3.0,0.0,,6.0,0,2,Steady Users,0,196
1123,IonLabs,Finance,medium,FR,France,2025-04-30,referral,True,,,6.0,Professional Plus,professional,active,59.0,48,43,1615.5416666666667,14,2513.49,6.0,2.0,,4.0,0,1,Engaged Free/Low-Tier,1,197
1124,KeenStudio,Healthcare,enterprise,CA,Canada,2024-04-12,referral,True,,,9.0,Professional Plus,professional,active,49.17,40,37,1862.05,12,4357.76,5.0,2.0,3.0,4.0,0,2,Steady Users,0,189
1125,SyncLogic,Insurance,small,US,United States,2024-09-15,event,True,,,4.0,Starter Plus,starter,active,19.0,46,40,1559.4347826086957,13,312.57,5.0,0.0,4.0,3.0,0,1,Engaged Free/Low-Tier,1,187
1126,Echo Works,Media,medium,US,United States,2024-01-11,organic,True,,,9.0,Starter,starter,active,10.0,37,32,1579.2432432432433,12,632.17,3.0,0.0,2.0,4.0,0,3,Steady Users,0,214
