ticket_id,customer_id,member_id,category,priority,status,subject,created_at,first_response_at,resolved_at,satisfaction_score,escalated,tags,company_name,is_active,plan_id,plan_tier
5879,18,393.0,api,medium,closed,Export failing for large datasets,2025-06-14 05:36:12,2025-06-15 07:36:12,2025-06-16 19:36:12,,False,migration,LinkIO,True,4,professional
5880,1030,,integration,medium,in_progress,Time tracking sync issues,2025-10-04 07:49:10,2025-10-04 18:49:10,,,False,"documentation,ux,performance,bug",Hive Corp,True,5,professional
5881,53,867.0,performance,low,resolved,Custom workflow automation broken,2025-05-10 07:01:29,2025-05-12 01:01:29,2025-05-16 04:01:29,5.0,False,,MistPro,True,1,free
5882,201,2880.0,security,medium,resolved,Duplicate notifications being sent,2024-07-06 02:31:38,2024-07-08 11:31:38,2024-07-11 06:31:38,3.0,False,,ZenNet,False,5,professional
5883,864,,performance,high,in_progress,Time tracking sync issues,2025-10-22 12:30:07,2025-10-22 18:30:07,,,False,billing,Zen Ventures,True,2,starter
5884,820,,account,medium,open,SSO configuration help needed,2025-09-29 15:06:26,,,,False,bug;feature,CoreSoftware,False,4,professional
5885,52,859.0,technical,medium,in_progress,Mobile app crashes on Android,2025-10-11 12:56:23,2025-10-12 03:56:23,,,False,integration;security;documentation,Orbit Analytics,False,1,free
5886,916,,data_export,medium,closed,Gantt chart not rendering correctly,2024-05-26 20:38:33,2024-05-27 01:38:33,2024-06-01 13:38:33,5.0,False,,TidalDigital,True,1,free
5887,729,,integration,high,in_progress,Export failing for large datasets,2025-08-08 20:40:16,2025-08-08 22:40:16,,,True,,Sage Works,True,3,starter
5888,391,4919.0,security,medium,waiting_on_customer,Feature request: dark mode,2025-05-29 06:12:12,2025-05-30 15:12:12,,,False,feature,QuarkSolutions,True,5,professional
5889,1046,,integration,low,resolved,Slow loading on project boards,2025-10-16 09:53:17,2025-10-17 17:53:17,2025-10-22 16:53:17,4.0,False,export;migration,JadeAI,True,1,free
5890,912,,billing,low,resolved,Custom workflow automation broken,2025-03-26 05:59:27,2025-03-28 08:59:27,2025-03-28 09:59:27,4.0,False,,Vertex Corp,True,1,free
5891,966,,data_export,high,in_progress,Report generation timeout,2024-05-22 06:05:22,2024-05-22 10:05:22,,,False,"enterprise, bug, onboarding",Glow Hub,True,1,free
5892,261,3637.0,billing,medium,in_progress,Custom workflow automation broken,2025-10-25 22:30:18,2025-10-28 00:30:18,,,False,"security, technical",JetAI,True,1,free
5893,738,,billing,high,in_progress,GDPR data export request,2025-08-21 15:25:29,2025-08-21 22:25:29,,,True,"gdpr, training, performance, feature",GridPro,True,2,starter
5894,1182,,billing,critical,resolved,Cannot downgrade plan,2024-12-29 21:48:21,2024-12-29 21:57:21,2025-01-01 12:57:21,,True,"performance, technical, feature, security",RushSystems,False,2,starter
5895,400,5098.0,api,high,closed,Gantt chart not rendering correctly,2025-10-12 08:13:18,2025-10-12 13:13:18,2025-10-14 01:13:18,3.0,False,"integration, onboarding",Flux Tech,True,5,professional
5896,478,6109.0,account,high,open,Export failing for large datasets,2025-03-16 01:03:43,,,,False,"ux , billing",TidalGroup,False,2,starter
5897,362,4645.0,onboarding,medium,open,GDPR data export request,2025-10-15 19:24:19,,,,False,,Hive Cloud,True,3,starter
5898,303,4030.0,feature_request,low,waiting_on_customer,SSO configuration help needed,2024-09-12 06:45:02,2024-09-14 16:45:02,,,False,export;bug;export,EchoGroup,True,3,starter
5899,1031,,account,high,waiting_on_customer,Export failing for large datasets,2025-05-10 12:28:50,2025-05-10 23:28:50,,,False,"performance , ux , export , feature",Rift Works,True,2,starter
5900,1041,,technical,low,closed,Time tracking sync issues,2024-09-17 03:13:15,2024-09-18 18:13:15,2024-09-24 14:13:15,5.0,False,mobile;onboarding;bug;export,Ion Ops,True,1,free
5901,194,2750.0,performance,low,in_progress,Gantt chart not rendering correctly,2025-06-26 07:39:30,2025-06-28 05:39:30,,,False,"export, feature, mobile",Zeal Analytics,True,2,starter
5902,272,3783.0,api,high,open,Webhook delivery failures,2025-08-31 15:46:06,,,,False,"export, urgent, billing, gdpr",JetCloud,True,1,free
5903,875,,onboarding,medium,resolved,Mobile app crashes on Android,2024-12-26 07:39:24,2024-12-27 12:39:24,2024-12-28 10:39:24,4.0,False,,JetDynamics,False,5,professional
5904,572,7367.0,account,medium,in_progress,Mobile app crashes on Android,2025-06-26 17:05:15,2025-06-27 10:05:15,,,False,documentation,KiteHQ,False,6,enterprise
5905,554,7055.0,account,low,resolved,Slow loading on project boards,2023-08-24 01:28:14,2023-08-26 19:28:14,2023-08-28 12:28:14,4.0,False,"training, urgent",Ultra Stack,True,5,professional
5906,57,931.0,account,medium,resolved,Data import from CSV failing,2025-07-09 07:05:00,2025-07-09 14:05:00,2025-07-10 02:05:00,,False,,OnyxHQ,True,4,professional
5907,731,,integration,high,waiting_on_customer,Need to add more team members,2025-07-21 14:16:48,2025-07-21 18:16:48,,,False,onboarding;api;mobile;documentation,Yield Stack,True,7,enterprise
5908,890,,onboarding,medium,resolved,Integration with Slack not working,2025-09-26 08:53:26,2025-09-26 18:53:26,2025-09-27 01:53:26,4.0,False,"mobile, urgent, onboarding",Flow Software,True,4,professional
5909,822,,data_export,low,closed,Feature request: dark mode,2025-03-09 07:35:54,2025-03-09 12:35:54,2025-03-13 04:35:54,,False,"migration, onboarding, documentation, api",GlowSolutions,True,2,starter
5910,250,3492.0,api,medium,closed,Mobile app crashes on Android,2025-09-11 11:10:14,2025-09-11 16:10:14,2025-09-14 00:10:14,3.0,False,,SageNet,True,4,professional
5911,313,4116.0,feature_request,low,closed,Data import from CSV failing,2025-01-31 03:45:40,2025-01-31 19:45:40,2025-02-01 04:45:40,,False,,TrekPro,True,1,free
5912,452,5818.0,api,high,in_progress,Cannot login to dashboard,2024-12-17 16:21:50,2024-12-17 17:21:50,,,False,documentation;gdpr;mobile,Rush Digital,True,1,free
5913,281,3823.0,security,low,resolved,SSO configuration help needed,2023-10-08 05:16:32,2023-10-10 14:16:32,2023-10-16 06:16:32,,False,"onboarding , urgent , gdpr , ux",EchoHQ,True,1,free
5914,506,6417.0,performance,medium,closed,Data import from CSV failing,2025-08-01 13:05:11,2025-08-01 16:05:11,2025-08-02 10:05:11,3.0,False,,BoltAnalytics,False,2,starter
5915,967,,account,medium,in_progress,Audit log access denied,2025-10-24 17:08:37,2025-10-25 02:08:37,,,False,"billing,migration,mobile",JadeHub,True,6,enterprise
5916,306,4066.0,data_export,high,closed,White label logo not displaying,2025-02-21 01:00:28,2025-02-21 11:00:28,2025-02-25 07:00:28,4.0,False,"integration,performance",MetaVentures,True,2,starter
5917,53,867.0,technical,high,resolved,Cannot downgrade plan,2024-08-27 20:00:19,2024-08-28 06:00:19,2024-09-02 16:00:19,,False,performance,MistPro,True,1,free
5918,362,4642.0,api,medium,in_progress,Need help with API authentication,2025-08-15 06:49:42,2025-08-17 08:49:42,,,False,"enterprise,ux,export,billing",Hive Cloud,True,3,starter
5919,162,2348.0,api,high,closed,GDPR data export request,2025-06-19 05:46:25,2025-06-19 12:46:25,2025-06-26 00:46:25,4.0,False,"onboarding, api, technical",FlowStudio,True,2,starter
5920,19,397.0,data_export,high,in_progress,Export failing for large datasets,2025-05-10 03:30:29,2025-05-10 14:30:29,,,False,"urgent,onboarding",Flow Corp,False,4,professional
5921,359,4612.0,technical,high,resolved,Time tracking sync issues,2024-06-27 07:43:20,2024-06-27 19:43:20,2024-07-01 14:43:20,5.0,False,"performance , sso , urgent , training",TrekCloud,True,2,starter
5922,80,1231.0,onboarding,low,in_progress,Account merge request,2025-10-22 17:12:20,2025-10-24 02:12:20,,,False,"feature, performance, onboarding, mobile",JetOps,True,5,professional
5923,1183,,api,low,closed,White label logo not displaying,2025-01-15 14:32:12,2025-01-15 19:32:12,2025-01-21 23:32:12,,False,,QuestAI,True,5,professional
5924,707,,security,medium,in_progress,Report generation timeout,2025-06-20 12:37:20,2025-06-20 19:37:20,,,False,,PeakHub,False,2,starter
5925,1067,,feature_request,critical,waiting_on_customer,Time tracking sync issues,2024-07-10 08:31:49,2024-07-10 09:41:49,,,True,mobile;onboarding;technical,RiftLogic,False,1,free
5926,191,2722.0,feature_request,medium,resolved,GDPR data export request,2025-07-21 17:00:45,2025-07-22 01:00:45,2025-07-22 02:00:45,,False,,Data Logic,True,2,starter
5927,147,2147.0,integration,high,waiting_on_customer,Permission settings not saving,2024-10-10 22:09:15,2024-10-11 07:09:15,,,True,"export,onboarding,feature,export",PulsePlatform,True,2,starter
5928,839,,feature_request,high,in_progress,White label logo not displaying,2025-09-27 04:49:46,2025-09-27 13:49:46,,,False,,TrekHub,True,3,starter
5929,782,,performance,medium,resolved,SSO configuration help needed,2025-08-01 13:19:18,2025-08-04 08:19:18,2025-08-08 13:19:18,4.0,False,ux,Core Solutions,True,1,free
5930,175,2561.0,security,critical,open,Export failing for large datasets,2025-01-29 14:00:16,,,,False,"performance,export,migration",Yield Corp,True,1,free
5931,779,,data_export,medium,waiting_on_customer,Slow loading on project boards,2025-10-26 18:17:28,2025-10-29 18:17:28,,,False,,TidalCloud,True,6,enterprise
5932,112,1595.0,data_export,low,closed,Cannot login to dashboard,2025-07-31 10:27:50,2025-07-31 16:27:50,2025-08-01 21:27:50,,False,"performance,documentation",Hive Logic,True,6,enterprise
5933,184,2683.0,account,medium,resolved,Time tracking sync issues,2025-05-22 06:03:33,2025-05-24 07:03:33,2025-05-25 17:03:33,5.0,False,"sso,training,gdpr,bug",BoltSystems,False,5,professional
5934,609,7803.0,feature_request,high,closed,Feature request: dark mode,2025-09-05 02:40:27,2025-09-05 07:40:27,2025-09-09 09:40:27,5.0,True,"sso,export,technical",TidalPro,True,1,free
5935,1172,,data_export,medium,waiting_on_customer,Webhook delivery failures,2024-09-12 01:05:48,2024-09-13 16:05:48,,,False,"bug, api, bug",RiftLabs,True,4,professional
5936,280,3822.0,performance,low,closed,Need to add more team members,2023-08-23 10:41:40,2023-08-24 22:41:40,2023-08-26 01:41:40,,False,,VinePro,True,2,starter
5937,374,4776.0,onboarding,medium,waiting_on_customer,Need help with API authentication,2025-02-21 11:59:17,2025-02-24 04:59:17,,,False,"onboarding,onboarding",UltraIO,False,1,free
5938,1117,,integration,low,waiting_on_customer,Export failing for large datasets,2024-11-21 23:39:13,2024-11-24 08:39:13,,,False,"billing , onboarding",Acme Labs,True,4,professional
5939,698,,data_export,medium,resolved,Need to add more team members,2023-03-19 14:58:50,2023-03-20 06:58:50,2023-03-22 21:58:50,,False,technical,DataGroup,True,5,professional
5940,236,3317.0,data_export,high,in_progress,Account merge request,2025-04-25 07:56:00,2025-04-25 13:56:00,,,False,"security , performance , training , documentation",ArcWorks,False,4,professional
5941,454,5828.0,billing,high,in_progress,Need help with API authentication,2024-06-15 03:40:16,2024-06-15 15:40:16,,,True,,MistSystems,False,1,free
5942,1049,,onboarding,high,closed,Gantt chart not rendering correctly,2025-06-20 03:23:27,2025-06-20 05:23:27,2025-06-20 08:23:27,1.0,True,migration,OnyxPlatform,True,2,starter
5943,1037,,feature_request,medium,waiting_on_customer,Duplicate notifications being sent,2025-01-25 08:07:12,2025-01-28 07:07:12,,,False,"billing,onboarding,ux",SageStack,False,3,starter
5944,26,528.0,integration,medium,in_progress,Need to add more team members,2025-01-27 17:14:20,2025-01-29 07:14:20,,,False,,YieldAI,True,6,enterprise
5945,580,7522.0,onboarding,medium,open,Time tracking sync issues,2023-11-28 23:06:03,,,,False,,WarpLogic,True,6,enterprise
5946,394,5018.0,integration,medium,waiting_on_customer,Account merge request,2025-01-17 10:27:41,2025-01-19 04:27:41,,,False,"integration , sso , training , api",DataStack,True,4,professional
5947,979,,billing,low,closed,Integration with Slack not working,2024-08-14 17:57:19,2024-08-16 19:57:19,2024-08-22 20:57:19,4.0,False,,Drift Studio,False,2,starter
5948,975,,api,low,open,API rate limiting issues,2025-04-16 19:33:38,,,,False,"feature , feature",Nexus Systems,True,3,starter
5949,493,6241.0,data_export,high,waiting_on_customer,GDPR data export request,2025-06-28 12:18:05,2025-06-28 18:18:05,,,False,"feature , training",Flow Dev,True,4,professional
5950,95,1431.0,technical,low,in_progress,Audit log access denied,2025-05-03 18:54:09,2025-05-05 14:54:09,,,False,billing;integration,PeakNet,True,5,professional
5951,44,750.0,security,medium,closed,Time tracking sync issues,2025-04-04 12:13:17,2025-04-06 11:13:17,2025-04-11 16:13:17,,False,"gdpr,billing,performance,gdpr",Drift Ventures,True,1,free
5952,1016,,security,high,resolved,Gantt chart not rendering correctly,2024-12-30 23:59:57,2024-12-31 10:59:57,2024-12-31 14:59:57,5.0,True,,Iris Studio,True,5,professional
5953,744,,data_export,medium,waiting_on_customer,Slow loading on project boards,2024-02-29 06:39:10,2024-03-01 02:39:10,,,False,"onboarding, api",CloudCorp,True,6,enterprise
5954,681,,api,high,resolved,Webhook delivery failures,2024-12-23 11:35:08,2024-12-23 16:35:08,2024-12-23 17:35:08,4.0,False,,Unit Software,True,1,free
5955,563,7212.0,onboarding,medium,open,API rate limiting issues,2025-04-02 01:03:24,,,,False,bug,HiveSoftware,True,2,starter
5956,1162,,api,low,closed,Report generation timeout,2024-03-18 16:13:15,2024-03-18 22:13:15,2024-03-20 12:13:15,,False,billing,Jet Analytics,True,3,starter
5957,977,,onboarding,high,closed,SSO configuration help needed,2025-08-01 06:31:24,2025-08-01 15:31:24,2025-08-02 00:31:24,4.0,True,security;technical,YieldOps,True,6,enterprise
5958,196,2767.0,technical,high,open,Cannot login to dashboard,2025-03-11 03:28:45,,,,False,mobile,CloudDynamics,True,4,professional
5959,926,,api,low,open,Account merge request,2025-04-23 11:24:47,,,,False,feature;migration;enterprise;sso,XenonHub,True,1,free
5960,90,1396.0,performance,high,closed,Slow loading on project boards,2025-06-01 15:49:45,2025-06-01 17:49:45,2025-06-01 19:49:45,4.0,True,,DriftHub,True,3,starter
5961,594,7629.0,feature_request,high,waiting_on_customer,GDPR data export request,2025-07-21 09:08:35,2025-07-21 20:08:35,,,False,"export,onboarding,sso",UnitStack,True,6,enterprise
5962,985,,billing,critical,open,Need help with API authentication,2025-03-05 14:23:26,,,,True,"technical,billing,urgent,bug",CloudIO,True,2,starter
5963,174,2554.0,feature_request,medium,in_progress,Permission settings not saving,2024-09-10 04:47:22,2024-09-10 23:47:22,,,False,api,NexusLogic,False,5,professional
5964,257,3554.0,integration,critical,in_progress,Webhook delivery failures,2025-09-13 20:59:00,2025-09-13 22:52:00,,,False,export;urgent,Ion Systems,True,3,starter
5965,734,,data_export,critical,resolved,GDPR data export request,2023-10-14 18:25:11,2023-10-14 19:45:11,2023-10-17 13:45:11,2.0,True,"feature,migration,mobile,gdpr",KeenSolutions,True,5,professional
5966,1176,,technical,high,resolved,Custom workflow automation broken,2025-09-07 09:12:48,2025-09-07 16:12:48,2025-09-14 04:12:48,,False,ux,Xenon Group,True,5,professional
5967,589,7595.0,billing,low,resolved,Custom workflow automation broken,2025-02-05 15:24:29,2025-02-08 01:24:29,2025-02-12 17:24:29,4.0,False,,Tidal Software,True,5,professional
5968,221,3162.0,data_export,low,resolved,Cannot downgrade plan,2025-10-21 08:10:18,2025-10-24 07:10:18,2025-10-29 06:10:18,5.0,False,technical,KeenPlatform,False,5,professional
5969,511,6496.0,security,high,in_progress,Feature request: dark mode,2025-10-21 18:04:42,2025-10-21 22:04:42,,,False,"api,technical,ux,feature",WaveLogic,False,1,free
5970,499,6312.0,onboarding,low,resolved,API rate limiting issues,2024-07-21 21:02:28,2024-07-22 06:02:28,2024-07-23 02:02:28,,False,,AcmeSystems,True,2,starter
5971,248,3463.0,security,high,in_progress,Need to add more team members,2025-10-18 11:34:39,2025-10-18 21:34:39,,,False,"mobile,billing",Sage Pro,True,5,professional
5972,336,4280.0,technical,low,in_progress,Export failing for large datasets,2025-03-12 05:48:29,2025-03-12 19:48:29,,,False,,WaveGroup,True,6,enterprise
5973,1017,,technical,low,in_progress,SSO configuration help needed,2025-05-26 11:37:23,2025-05-27 18:37:23,,,False,"technical , ux , integration , documentation",Zeal Platform,False,4,professional
5974,1145,,onboarding,high,in_progress,Slow loading on project boards,2025-08-07 13:29:48,2025-08-07 16:29:48,,,False,,QuarkDigital,True,4,professional
5975,796,,api,medium,closed,Gantt chart not rendering correctly,2024-06-17 09:32:25,2024-06-17 11:32:25,2024-06-18 18:32:25,5.0,False,enterprise,Iris Platform,True,1,free
5976,1099,,performance,medium,in_progress,Permission settings not saving,2024-02-03 08:57:09,2024-02-03 10:57:09,,,False,"performance,bug",NovaCorp,True,1,free
5977,987,,billing,medium,open,Data import from CSV failing,2024-07-03 12:26:41,,,,False,,DataOps,False,2,starter
5978,1153,,integration,low,open,Time tracking sync issues,2025-01-13 20:56:56,,,,False,gdpr;mobile,MistDigital,False,1,free
5979,476,6080.0,account,low,resolved,Report generation timeout,2024-08-04 01:44:16,2024-08-06 04:44:16,2024-08-07 06:44:16,,False,"migration , technical",WaveAnalytics,False,2,starter
